,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
19021,17024,2014-04-04,38,18.0,5.0,17.0,1.0,2003.0,1.0,7.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,13.58963437,3.550065537,2.478363482,15.35405277,2.201556538,2.025948143,0.994281054,6200000
22081,23598,2014-10-15,46,30.0,9.0,12.0,1.0,1971.0,2.0,6.0,2.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.66476797,0.416389311,1.204606365,13.62338613,0.266627101,0.266627101,2.121928435,8200000
17190,13020,2013-12-12,77,1.0,3.0,1.0,6.0,2015.0,2.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,25.02885405,1.724120532,1.5200181519999998,25.55421786,8.076809259,8.038429025,13.010854,8192135
24149,27886,2015-02-12,60,58.0,3.0,3.0,2.0,2015.0,2.0,1.0,1.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.86904434,0.57643715,0.064325275,14.77844235,2.159295482,2.162658516,0.71814572,5309640
18971,16923,2014-04-03,31,17.0,3.0,12.0,2.0,1959.0,1.0,5.0,2.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,7.186069678,0.418980941,2.027349306,7.685330942999999,1.063148647,1.063148647,0.563412059,3000000
15717,8900,2013-07-03,44,28.0,1.0,5.0,5.0,1961.0,2.0,5.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,11.39013095,3.603912335,1.638328068,9.114982619,2.048244262,2.047588006,1.682087225,3000000
19459,17968,2014-04-28,62,32.0,11.0,17.0,1.0,2013.0,2.0,12.0,4.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.67808952,3.129035444,2.6938508210000003,25.35903716,0.484366955,0.484366955,3.335527914,8300000
19475,17999,2014-04-29,37,19.0,14.0,17.0,1.0,1983.0,1.0,7.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.32976218,1.310709001,0.506757659,11.75821062,1.79152909,1.79152909,0.541852941,7600000
24089,27780,2015-02-07,64,64.0,17.0,17.0,1.0,2015.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,6720000
15899,9991,2013-08-22,38,23.0,12.0,12.0,5.0,1967.0,2.0,6.0,3.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,no,79576,9111,49063,22743,13.22977419,0.860171985,0.287306688,9.200656417,1.602194251,1.602194251,0.342110781,6400000
22259,23945,2014-10-25,51,31.0,11.0,12.0,1.0,1976.0,2.0,9.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,no,129207,13595,104635,27346,17.74922865,0.73864551,1.640565524,17.82948909,1.333632213,1.266523633,2.487937063,8500000
21795,22960,2014-09-26,64,43.0,7.0,9.0,1.0,1969.0,3.0,7.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.43488057,1.248988949,1.872509658,13.7870271,1.540967688,1.219296183,1.682203612,9000000
22563,24613,2014-11-12,37,19.0,1.0,17.0,1.0,1983.0,1.0,8.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,15.4732341,2.480928486,3.616495631,17.32478065,1.352184668,1.352184668,0.903748225,1000000
18060,14933,2014-02-12,64,44.0,3.0,9.0,1.0,1971.0,3.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.48890872,0.524056841,0.5509285979999999,17.19336364,1.130257779,1.082253726,1.908265288,7450000
25034,29844,2015-05-21,43,39.0,15.0,25.0,2.0,2016.0,1.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,7122929
17678,14099,2014-01-24,37,19.0,1.0,16.0,5.0,1983.0,1.0,9.0,2.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,17.77339311,2.609817866,0.763244377,22.32259994,0.731976575,0.731976575,5.25805615,1000000
24589,28825,2015-04-02,45,26.0,6.0,9.0,1.0,1970.0,2.0,5.0,4.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.282879800000002,1.694721166,0.290564035,12.535155,0.905120867,0.905120867,1.344508204,7500000
22944,25430,2014-11-27,24,12.0,3.0,5.0,5.0,1967.0,1.0,5.0,2.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,8.376472258,3.752471133,0.559454063,5.589680679,1.087058261,0.794604647,1.451989124,5050000
23738,27061,2014-12-23,63,39.0,7.0,9.0,1.0,1977.0,3.0,8.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.5489068,0.536763725,0.7140183059999999,15.85809533,3.073693382,2.071532952,2.706638568,10600000
19276,17537,2014-04-17,77,1.0,4.0,17.0,1.0,2014.0,3.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,7536900
16074,10469,2013-09-12,38,37.0,5.0,8.0,5.0,1962.0,2.0,7.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,8.939537634,2.412220036,2.649919522,9.858376525,1.227666088,1.186024977,1.288157908,7000000
20556,20415,2014-06-30,63,44.0,3.0,9.0,1.0,1969.0,3.0,7.0,2.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,12.65976523,2.837813478,5.400739746,13.53370906,1.091428832,1.0842634290000002,1.259378727,10400000
16554,11612,2013-10-28,53,32.0,10.0,14.0,1.0,1994.0,2.0,9.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.94890404,1.250605833,0.83009359,15.9554881,1.0503611000000002,0.943533087,4.791516495,8200000
15964,10211,2013-08-31,78,44.0,3.0,17.0,4.0,2007.0,3.0,12.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,12.71072659,0.362308375,0.955525322,9.298774058,1.7310180819999998,1.469347855,1.937309529,12450000
19659,18408,2014-05-14,38,18.0,13.0,16.0,5.0,1976.0,1.0,9.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.87709073,3.083942767,0.8306881970000001,11.31328693,1.5409691819999998,1.458013259,2.141251339,6500000
16032,10380,2013-09-10,73,43.0,11.0,17.0,1.0,1976.0,3.0,10.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.73936349,2.124820328,0.99772257,10.89953663,1.968396316,1.968396316,2.562115387,12400000
16242,10882,2013-10-01,38,19.0,11.0,17.0,1.0,2004.0,1.0,7.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,24.14784502,4.549746255,0.28562088,27.34566619,0.936479593,0.936479593,5.992267699,5700000
17783,14328,2014-01-30,41,17.0,16.0,25.0,1.0,2013.0,1.0,10.0,2.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.48761312,3.657536788,3.1915667830000003,23.51762398,2.049050049,0.655109568,3.2919242310000003,3250000
18587,16087,2014-03-17,38,20.0,9.0,12.0,1.0,1976.0,1.0,8.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.38254719,0.267400149,0.921162805,15.47790098,0.995416606,0.995416606,2.869616404,5850000
18700,16336,2014-03-21,44,29.0,1.0,9.0,1.0,1973.0,2.0,5.0,3.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,13.17892282,1.33479288,1.597486755,11.78428713,1.229608461,1.229608461,1.113736949,6000000
18495,15877,2014-03-11,58,30.0,13.0,14.0,1.0,2011.0,2.0,10.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,23.916425,2.692811257,1.652117164,28.23191027,4.254682093,4.254682093,10.96740369,3000000
18482,15843,2014-03-07,46,28.0,4.0,12.0,1.0,1973.0,2.0,6.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.1774655,0.46340764,0.903778422,15.63410522,1.404885115,1.404885115,2.63401551,7100000
19086,17147,2014-04-08,75,72.0,10.0,17.0,1.0,2014.0,3.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,6786000
21854,23072,2014-09-30,30,17.0,2.0,5.0,2.0,1963.0,1.0,5.0,4.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,6.653582434,1.94609159,0.400631495,4.152832062,0.612791137,0.612791137,0.644473611,6900000
24982,29716,2015-05-14,80,55.0,6.0,24.0,6.0,2017.0,3.0,15.0,1.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.532480293999999,3.11983962,1.664799141,12.46472266,2.36530039,2.289351428,1.939056014,12233960
22122,23678,2014-10-17,41,18.0,12.0,24.0,1.0,2007.0,1.0,10.0,4.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.91726652,3.836963824,3.4824052410000004,22.76997935,1.804265751,1.804265751,2.624271932,6200000
19994,19115,2014-05-29,59,59.0,4.0,16.0,1.0,2003.0,2.0,12.0,3.0,Filevskij Park,9629358.472,89467,3,0,6,no,no,112804,8294,65115,16058,6.634897519,1.529174613,0.289112867,8.047583091,0.850115318,0.850115318,0.485705572,14800000
18771,16490,2014-03-25,31,18.0,4.0,5.0,2.0,1963.0,1.0,6.0,3.0,Marfino,2104404.816,26943,1,0,0,no,no,80917,3363,15891,7689,8.690874479,1.236858778,0.535195742,6.443707984,2.157807374,1.877340702,1.6282859769999998,5700000
18609,16133,2014-03-17,35,19.0,1.0,3.0,2.0,1960.0,1.0,8.0,2.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,no,78418,8140,34611,12374,13.4642816,1.816281454,0.094523643,12.13941105,3.156361842,3.116932821,1.391433932,1000000
21190,21631,2014-08-19,53,28.0,8.0,16.0,1.0,1977.0,2.0,10.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,4.962091303999999,0.7353650559999999,0.127247884,2.9173390230000003,0.551690302,0.551690302,3.118027277,11300000
25045,29870,2015-05-22,43,26.0,4.0,5.0,2.0,1966.0,2.0,5.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,13.13289728,0.7539599140000001,0.264660047,11.88499116,2.540792525,3.477068839,0.610523274,6300000
19330,17634,2014-04-21,37,22.0,3.0,9.0,5.0,1965.0,2.0,7.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,12.86794423,1.986239557,0.982476323,12.82397599,1.027452231,1.027452231,0.792827299,6400000
20685,20669,2014-07-08,35,14.0,11.0,17.0,1.0,1994.0,1.0,9.0,3.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,20.67952031,0.473212034,0.578124619,20.7716814,1.177542419,1.177542419,2.447927892,5780000
20179,19546,2014-06-10,38,38.0,10.0,17.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.6919043,3.481845093,3.024246456,24.84404146,0.801174699,0.08615836,3.41149159,4640000
23849,27299,2015-01-15,74,53.0,4.0,5.0,2.0,1960.0,3.0,8.0,3.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.81113435,3.906190332,1.354382599,9.694989626,2.186652352,1.970320895,2.13523414,11000000
24578,28804,2015-04-01,31,20.0,3.0,9.0,2.0,1963.0,1.0,5.0,2.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.22366752,0.272432181,2.39455074,9.511114357,1.539457699,1.539457699,1.095214287,6200000
21200,21647,2014-08-19,45,29.0,3.0,5.0,1.0,1964.0,2.0,5.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,13.17892282,1.33479288,1.597486755,11.78428713,1.229608461,1.229608461,1.113736949,6300000
16333,11083,2013-10-08,33,19.0,8.0,9.0,1.0,1973.0,1.0,6.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.288873485,2.6024362830000003,0.8760660659999999,11.36140065,1.36334192,1.36334192,0.7219685379999999,4950000
24828,29330,2015-04-22,78,49.0,13.0,14.0,2.0,1972.0,3.0,8.0,2.0,Juzhnoportovoe,4579593.033,71715,4,0,7,no,no,101708,9458,44334,17923,5.597239148,0.2796483489999999,0.306312653,7.848500412000001,1.370951787,1.25567966,3.55012094,6500000
23676,26935,2014-12-20,56,33.0,22.0,22.0,1.0,1984.0,2.0,9.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.14805868,1.930186237,1.336126455,13.24690939,0.838953968,1.2402209990000002,0.237935553,9200000
24966,29674,2015-05-13,43,43.0,3.0,17.0,4.0,2016.0,1.0,8.0,1.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,10.51446841,1.908253389,0.356343874,7.18591701,0.652243736,0.620660794,3.071397289,7376804
23022,25573,2014-12-01,56,34.0,5.0,5.0,2.0,1958.0,2.0,7.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,9.920033028,1.132363344,1.118686666,10.65423711,0.866886597,0.968886094,0.8631412470000001,8300000
19158,17300,2014-04-11,41,20.0,10.0,12.0,1.0,1981.0,1.0,8.0,3.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,17.33792037,0.202229927,0.764800093,23.57933384,9.959567102,7.795010022,3.866395113,5200000
20424,20100,2014-06-25,57,37.0,5.0,9.0,1.0,1973.0,3.0,6.0,4.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,16.17299745,2.311191695,2.534275252,17.32682723,0.770648962,0.770648962,2.762355805,9700000
16067,10456,2013-09-12,72,45.0,9.0,17.0,1.0,1988.0,3.0,9.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.06995554,1.839138472,0.491806882,12.21801408,3.442201005,3.1359931430000003,1.6101524619999998,9700000
20863,21053,2014-07-23,51,30.0,15.0,17.0,1.0,1990.0,2.0,8.0,3.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,20.12595367,0.886693721,1.089796748,20.43703279,0.550386405,0.7380682409999999,2.322679167,9300000
18118,15060,2014-02-15,37,19.0,8.0,14.0,1.0,2000.0,1.0,7.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.87985344,4.467750982,0.450584225,26.97483467,0.7879927940000001,0.7879927940000001,5.722722454,5300000
18224,15278,2014-02-20,74,45.0,2.0,17.0,1.0,1991.0,3.0,10.0,3.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,20.0633879,1.187649846,1.623196534,22.02441206,0.268401102,0.398396391,2.919920241,10500000
18579,16068,2014-03-15,48,28.0,6.0,9.0,4.0,1972.0,2.0,5.0,3.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,16.46694723,0.351561429,6.425553387999999,17.98073124,1.815127837,1.815127837,1.748563499,2000000
20436,20126,2014-06-25,43,28.0,4.0,5.0,2.0,1965.0,2.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,10.85786416,2.444090356,1.076377986,12.13115472,1.16677375,1.16677375,1.594731266,6150000
25060,29896,2015-05-23,42,29.0,9.0,5.0,1.0,1976.0,2.0,5.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,13.86411842,2.008966371,0.6297684889999999,11.50609602,2.207833326,2.148737454,2.488004103,7600000
20545,20382,2014-06-30,89,89.0,3.0,3.0,1.0,2014.0,3.0,1.0,1.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.86904434,0.57643715,0.064325275,14.77844235,2.159295482,2.162658516,0.71814572,7109276
17640,14022,2014-01-23,30,17.0,4.0,5.0,2.0,1960.0,1.0,6.0,2.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.17412654,2.393503144,0.974506435,7.909492385,1.546165232,1.432703303,2.987101672,5150000
24212,28042,2015-02-24,43,28.0,4.0,5.0,2.0,1968.0,2.0,5.0,2.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,no,81980,14309,58882,21045,14.6783114,0.26491525,0.330110072,11.28860969,6.310680783,6.370238515,1.582463227,6000000
17331,13344,2013-12-23,51,30.0,10.0,17.0,1.0,1985.0,2.0,8.0,3.0,Krylatskoe,12164477.11,78507,2,0,6,no,no,67710,10175,48620,19712,12.46152575,2.274011753,1.880918712,13.1392603,0.929412329,0.929412329,1.002304813,11200000
24898,29500,2015-04-30,45,29.0,3.0,5.0,1.0,1960.0,2.0,6.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,8.700466854,1.54963203,0.581175876,9.40884566,1.790699717,1.681221834,2.115668517,6280000
19513,18082,2014-04-30,61,29.0,4.0,5.0,2.0,1890.0,2.0,12.0,2.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,3.4428919060000003,1.590723099,1.422577639,3.010704702,0.954653398,0.90426044,0.336029232,10850000
23329,26234,2014-12-11,82,52.0,1.0,7.0,1.0,1996.0,3.0,12.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.95923563,1.171991938,2.06308708,19.69145824,1.871845874,1.798590939,3.11181796,9300000
20122,19424,2014-06-06,77,49.0,21.0,25.0,4.0,2001.0,3.0,9.0,4.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.5813926,2.284524445,3.550484097,17.05063718,0.984157574,0.984157574,1.14370234,13700000
16627,11797,2013-11-05,30,30.0,1.0,12.0,1.0,1973.0,1.0,7.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,14.57644998,0.1932808369999999,0.220082639,13.14260675,4.193834797,4.664363172,1.974307823,5300000
23882,27369,2015-01-19,41,20.0,20.0,22.0,1.0,2009.0,1.0,10.0,4.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,10.53697155,3.221514472,3.38761274,12.50737869,2.017100783,2.017100783,1.045209903,12500000
16243,10884,2013-10-01,44,27.0,2.0,9.0,1.0,1972.0,1.0,6.0,4.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,14.19573173,2.538581845,6.529063532,14.80667253,0.415038109,0.415038109,0.59279232,8900000
22557,24596,2014-11-12,38,19.0,10.0,14.0,5.0,1972.0,1.0,9.0,3.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,no,81980,14309,58882,21045,11.47537553,0.154173167,0.48729178,10.15852522,5.18059631,2.55516582,2.042898882,5800000
20485,20245,2014-06-27,39,20.0,16.0,22.0,1.0,1989.0,1.0,10.0,2.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,17.35216619,2.205419036,0.879359698,20.54661213,0.6928685109999999,0.6928685109999999,5.039745462,5600000
22636,24777,2014-11-14,27,26.0,7.0,9.0,1.0,2014.0,1.0,0.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.5338708,14.3385449,13.31457522,14.20739023,2305805
16463,11385,2013-10-21,91,54.0,5.0,12.0,1.0,1999.0,4.0,10.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,12.03859259,0.822056922,0.135955341,8.817786407,1.250030431,1.250030431,0.949706137,15500000
24073,27747,2015-02-05,32,19.0,1.0,9.0,1.0,1970.0,1.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.24887813,0.504178789,0.669493104,13.36778834,1.402283942,1.402283942,2.273518284,5350000
16626,11791,2013-11-05,46,1.0,11.0,25.0,1.0,2015.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,4740002
20525,20340,2014-06-28,36,22.0,1.0,9.0,5.0,1963.0,2.0,7.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.51046143,1.1002823590000002,1.682008648,10.96796338,0.886781412,0.824559826,1.280929312,6200000
24226,28076,2015-02-25,37,19.0,5.0,14.0,1.0,2004.0,1.0,7.0,3.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,15.46424749,0.419847784,1.6577359980000002,12.78104959,0.598268033,0.598268033,1.139955669,7600000
21719,22772,2014-09-22,36,20.0,10.0,12.0,5.0,1968.0,1.0,9.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,13.60474926,1.188498871,0.340343788,11.35046633,2.574653257,2.268445394,3.078558414,5900000
22303,24029,2014-10-28,60,44.0,7.0,9.0,1.0,1970.0,3.0,6.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.48123551,0.441816139,1.01881777,17.38496739,1.686187984,1.638183931,2.255908669,8700000
24595,28835,2015-04-02,62,62.0,12.0,17.0,4.0,2015.0,2.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.37012991,2.808627924,1.872258393,26.27225656,2.295028376,2.295028376,9.491492225,7966682
20125,19431,2014-06-06,51,31.0,4.0,12.0,1.0,1973.0,2.0,9.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,16.06551572,0.479618467,6.026137228,17.68466558,1.743095715,1.743095715,1.583135755,8250000
21165,21565,2014-08-15,39,17.0,18.0,18.0,1.0,2009.0,1.0,8.0,3.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.61383896,0.988574406,0.414553585,7.449369394,0.509989174,0.509989174,1.299223373,5900000
19245,17471,2014-04-16,76,45.0,9.0,17.0,1.0,1987.0,3.0,10.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.27122106,1.512396644,1.3502968869999998,19.16613753,0.621831177,0.621831177,3.916265264,10300000
19407,17849,2014-04-24,35,19.0,8.0,12.0,5.0,1967.0,1.0,9.0,2.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,6.148768135,0.927964503,0.406014382,5.174402849,4.081418292,3.817925338,1.300985146,7500000
20641,20561,2014-07-03,32,17.0,3.0,12.0,1.0,1981.0,1.0,6.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.5975428,3.896089059,2.096972679,14.29988311,0.80751704,0.80751704,0.425064037,5500000
22562,24611,2014-11-12,62,32.0,5.0,17.0,1.0,2009.0,2.0,12.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,27.37427522,0.542811289,2.209127601,28.49463157,12.1853319,8.831882224,8.227632072999999,7000000
17911,14597,2014-02-05,37,19.0,15.0,16.0,1.0,1982.0,1.0,8.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.09606281,1.222386977,0.430555541,11.57929396,2.260244286,1.984667472,0.7624670020000001,7200000
25118,30022,2015-05-28,73,38.0,9.0,12.0,4.0,2014.0,2.0,12.0,1.0,Poselenie Rjazanovskoe,41335397.7,17790,0,0,0,no,no,7122,2633,11081,4076,30.51000813,3.020598445,0.762764497,35.10994796,10.67870192,10.67870192,11.95118301,2755137
20860,21047,2014-07-23,75,44.0,3.0,16.0,1.0,1981.0,3.0,10.0,2.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,13.91255286,1.498989775,3.24959001,13.52378227,0.938697015,0.898807105,2.904246402,14550000
22630,24768,2014-11-14,43,1.0,8.0,17.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,15.75024402,0.718059625,1.720822365,21.64127957,1.780698378,1.780698378,2.925450824,5396660
23373,26317,2014-12-12,45,26.0,3.0,9.0,1.0,1975.0,2.0,5.0,3.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,15.76671066,2.769723703,2.543602601,16.08609426,0.966898842,0.966898842,2.207796132,7600000
18096,15016,2014-02-14,54,28.0,7.0,12.0,5.0,2002.0,2.0,10.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,12.58901859,0.100184951,4.271371034,13.08930612,1.544421326,1.433378552,0.23981574,11650000
21009,21300,2014-08-05,44,28.0,4.0,5.0,1.0,1966.0,2.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,12.91708392,2.947774861,1.231572376,12.93185819,1.354802335,1.0964535990000002,0.748060512,7200000
18487,15856,2014-03-10,32,18.0,2.0,9.0,1.0,1977.0,1.0,6.0,2.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.52426764,1.620718374,4.151662506,18.04216149,0.435865884,0.435865884,1.973351477,5500000
22277,23986,2014-10-27,28,1.0,11.0,17.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.5338708,14.3385449,13.31457522,14.20739023,2170303
